,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
22819,44.0,1.0,171424.0,1.0,10.0,1.0,7.0,3.0,0.0,1.0,0.0,2205.0,35.0,0.0,<=50K
22820,33.0,0.0,91811.0,3.0,9.0,3.0,10.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22821,21.0,0.0,203924.0,1.0,10.0,2.0,8.0,3.0,0.0,1.0,2597.0,0.0,45.0,0.0,<=50K
22822,55.0,0.0,177484.0,2.0,7.0,0.0,2.0,2.0,4.0,1.0,0.0,1672.0,40.0,0.0,<=50K
22823,17.0,,454614.0,2.0,7.0,2.0,,1.0,0.0,0.0,0.0,0.0,8.0,0.0,<=50K
22824,75.0,1.0,242108.0,3.0,9.0,1.0,3.0,3.0,0.0,1.0,2346.0,0.0,15.0,0.0,<=50K
22825,61.0,0.0,132972.0,7.0,5.0,2.0,7.0,5.0,4.0,0.0,0.0,0.0,40.0,0.0,<=50K
22826,53.0,0.0,157947.0,3.0,9.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22827,26.0,4.0,177482.0,5.0,12.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,>50K
22828,48.0,0.0,246891.0,1.0,10.0,4.0,3.0,5.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
22829,28.0,5.0,158834.0,10.0,14.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
22830,30.0,,203834.0,0.0,13.0,2.0,,3.0,1.0,0.0,0.0,0.0,50.0,27.0,<=50K
22831,29.0,0.0,110442.0,3.0,9.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
22832,25.0,0.0,240676.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22833,37.0,0.0,192939.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22834,43.0,4.0,260696.0,0.0,13.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,55.0,0.0,<=50K
22835,40.0,4.0,55363.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22836,34.0,0.0,144949.0,12.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,>50K
22837,55.0,0.0,116878.0,13.0,16.0,0.0,5.0,2.0,0.0,1.0,15024.0,0.0,30.0,0.0,>50K
22838,31.0,4.0,357954.0,5.0,12.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,20.0,0.0,<=50K
22839,21.0,,170038.0,1.0,10.0,2.0,,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22840,32.0,1.0,190290.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,40.0,16.0,<=50K
22841,26.0,5.0,203279.0,4.0,15.0,2.0,5.0,3.0,1.0,1.0,2463.0,0.0,50.0,7.0,<=50K
22842,26.0,0.0,167761.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
22843,44.0,0.0,138845.0,1.0,10.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22844,49.0,0.0,144844.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,52.0,0.0,>50K
22845,21.0,,161930.0,3.0,9.0,2.0,,1.0,4.0,0.0,0.0,1504.0,30.0,0.0,<=50K
22846,26.0,0.0,55743.0,3.0,9.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,30.0,0.0,<=50K
22847,40.0,1.0,117721.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
22848,19.0,1.0,116385.0,2.0,7.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22849,58.0,0.0,301867.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22850,61.0,0.0,238913.0,6.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22851,28.0,1.0,123983.0,1.0,10.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,63.0,10.0,<=50K
22852,26.0,0.0,165510.0,0.0,13.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22853,64.0,0.0,183513.0,3.0,9.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
22854,42.0,2.0,119281.0,0.0,13.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,>50K
22855,41.0,0.0,152629.0,1.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22856,45.0,0.0,110171.0,3.0,9.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22857,39.0,0.0,211440.0,0.0,13.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
22858,41.0,4.0,359259.0,3.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22859,51.0,0.0,125796.0,2.0,7.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,40.0,18.0,<=50K
22860,34.0,0.0,39609.0,6.0,11.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22861,33.0,0.0,111567.0,10.0,14.0,0.0,4.0,2.0,0.0,1.0,0.0,1902.0,45.0,5.0,>50K
22862,23.0,0.0,44064.0,1.0,10.0,3.0,2.0,3.0,0.0,1.0,0.0,2559.0,40.0,0.0,>50K
22863,35.0,1.0,120066.0,1.0,10.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,60.0,0.0,<=50K
22864,41.0,0.0,132633.0,2.0,7.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,25.0,31.0,<=50K
22865,39.0,0.0,192702.0,10.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,<=50K
22866,41.0,0.0,166813.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,55.0,0.0,<=50K
22867,33.0,2.0,40444.0,1.0,10.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22868,22.0,0.0,290504.0,3.0,9.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22869,25.0,0.0,178505.0,1.0,10.0,2.0,4.0,4.0,0.0,0.0,0.0,1504.0,45.0,0.0,<=50K
22870,25.0,0.0,175370.0,1.0,10.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22871,77.0,1.0,72931.0,8.0,4.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0,20.0,16.0,>50K
22872,33.0,,234542.0,6.0,11.0,2.0,,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22873,66.0,0.0,284021.0,3.0,9.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22874,19.0,0.0,277974.0,1.0,10.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,35.0,0.0,<=50K
22875,44.0,0.0,111275.0,3.0,9.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,38.0,0.0,<=50K
22876,45.0,2.0,191776.0,10.0,14.0,1.0,3.0,5.0,0.0,0.0,25236.0,0.0,42.0,0.0,>50K
22877,28.0,0.0,125527.0,1.0,10.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
22878,19.0,0.0,38294.0,3.0,9.0,2.0,6.0,4.0,0.0,1.0,2597.0,0.0,40.0,0.0,<=50K
22879,43.0,0.0,313022.0,3.0,9.0,0.0,7.0,2.0,4.0,1.0,4386.0,0.0,40.0,0.0,>50K
22880,39.0,0.0,179668.0,0.0,13.0,0.0,0.0,2.0,0.0,1.0,15024.0,0.0,40.0,0.0,>50K
22881,33.0,0.0,198660.0,0.0,13.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
22882,44.0,0.0,216116.0,3.0,9.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,40.0,18.0,<=50K
22883,62.0,0.0,200922.0,8.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22884,40.0,0.0,153372.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
22885,41.0,0.0,406603.0,3.0,9.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,13.0,<=50K
22886,23.0,4.0,248344.0,1.0,10.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,30.0,0.0,<=50K
22887,48.0,0.0,240629.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,16.0,>50K
22888,38.0,0.0,314310.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
22889,37.0,0.0,259785.0,10.0,14.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
22890,45.0,0.0,127111.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,55.0,0.0,>50K
22891,29.0,0.0,178272.0,3.0,9.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22892,66.0,4.0,75134.0,3.0,9.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
22893,19.0,0.0,195985.0,3.0,9.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,<=50K
22894,23.0,0.0,221955.0,7.0,5.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,39.0,20.0,<=50K
22895,34.0,0.0,177675.0,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22896,39.0,0.0,182828.0,10.0,14.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,45.0,0.0,<=50K
22897,33.0,1.0,270889.0,3.0,9.0,2.0,10.0,3.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
22898,43.0,0.0,183096.0,1.0,10.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,<=50K
22899,27.0,0.0,336951.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,99.0,0.0,<=50K
22900,33.0,5.0,295589.0,1.0,10.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,35.0,0.0,<=50K
22901,26.0,0.0,289980.0,14.0,3.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,30.0,20.0,<=50K
22902,56.0,2.0,70720.0,10.0,14.0,1.0,4.0,3.0,0.0,1.0,27828.0,0.0,60.0,0.0,>50K
22903,46.0,0.0,163352.0,3.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,36.0,0.0,<=50K
22904,38.0,0.0,190776.0,5.0,12.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22905,90.0,0.0,313986.0,2.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22906,72.0,2.0,473748.0,1.0,10.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,25.0,0.0,>50K
22907,20.0,0.0,163003.0,3.0,9.0,2.0,8.0,5.0,1.0,0.0,0.0,0.0,15.0,0.0,<=50K
22908,29.0,0.0,183061.0,3.0,9.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,48.0,0.0,<=50K
22909,49.0,0.0,123584.0,2.0,7.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,75.0,0.0,<=50K
22910,23.0,0.0,120910.0,3.0,9.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,35.0,0.0,<=50K
22911,20.0,0.0,227554.0,1.0,10.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,18.0,0.0,<=50K
22912,57.0,0.0,182677.0,0.0,13.0,0.0,4.0,2.0,1.0,1.0,4508.0,0.0,40.0,10.0,<=50K
22913,46.0,0.0,214955.0,5.0,12.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22914,33.0,0.0,209768.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22915,24.0,0.0,258120.0,0.0,13.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,55.0,18.0,<=50K
22916,49.0,0.0,110015.0,6.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,45.0,9.0,<=50K
22917,54.0,0.0,152652.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,65.0,0.0,<=50K
22918,46.0,3.0,43206.0,13.0,16.0,2.0,5.0,3.0,0.0,0.0,0.0,1564.0,50.0,0.0,>50K
22919,31.0,1.0,114639.0,6.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
22920,43.0,2.0,221172.0,4.0,15.0,0.0,5.0,2.0,0.0,1.0,0.0,1977.0,40.0,0.0,>50K
22921,18.0,,128538.0,1.0,10.0,2.0,,1.0,0.0,0.0,0.0,0.0,6.0,0.0,<=50K
22922,19.0,0.0,131615.0,3.0,9.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22923,46.0,0.0,353824.0,5.0,12.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22924,43.0,0.0,178417.0,0.0,13.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22925,58.0,0.0,178644.0,3.0,9.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22926,43.0,1.0,271665.0,3.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
22927,37.0,,223732.0,1.0,10.0,3.0,,5.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22928,21.0,3.0,169003.0,9.0,8.0,2.0,8.0,1.0,4.0,1.0,0.0,0.0,25.0,0.0,<=50K
22929,52.0,5.0,338816.0,10.0,14.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,70.0,0.0,>50K
22930,34.0,0.0,506858.0,6.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,32.0,0.0,>50K
22931,28.0,0.0,265628.0,6.0,11.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22932,34.0,0.0,173495.0,3.0,9.0,1.0,10.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22933,29.0,0.0,177413.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22934,39.0,0.0,31670.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,65.0,0.0,<=50K
22935,49.0,0.0,154451.0,2.0,7.0,1.0,7.0,5.0,4.0,0.0,0.0,0.0,35.0,0.0,<=50K
22936,35.0,0.0,265535.0,1.0,10.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,50.0,18.0,>50K
22937,31.0,0.0,118941.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,<=50K
22938,18.0,0.0,214617.0,1.0,10.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,<=50K
22939,47.0,4.0,265097.0,3.0,9.0,0.0,2.0,2.0,0.0,1.0,4386.0,0.0,40.0,0.0,>50K
22940,46.0,0.0,276087.0,3.0,9.0,0.0,3.0,2.0,0.0,1.0,5013.0,0.0,50.0,0.0,<=50K
22941,43.0,0.0,124692.0,0.0,13.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22942,51.0,3.0,306784.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,4386.0,0.0,40.0,0.0,>50K
22943,21.0,0.0,434102.0,1.0,10.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22944,18.0,,387641.0,1.0,10.0,2.0,,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22945,31.0,5.0,181824.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,1902.0,35.0,0.0,>50K
22946,39.0,4.0,177907.0,3.0,9.0,0.0,12.0,2.0,0.0,1.0,0.0,1887.0,40.0,0.0,>50K
22947,58.0,0.0,87329.0,2.0,7.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,48.0,0.0,<=50K
22948,36.0,0.0,263130.0,10.0,14.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22949,38.0,0.0,262882.0,3.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22950,31.0,0.0,37546.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,1902.0,35.0,0.0,>50K
22951,19.0,0.0,27433.0,2.0,7.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22952,38.0,0.0,393945.0,6.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,0.0,<=50K
22953,26.0,0.0,173927.0,6.0,11.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,60.0,18.0,<=50K
22954,38.0,0.0,343403.0,5.0,12.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,<=50K
22955,36.0,0.0,111128.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
22956,40.0,0.0,193882.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,>50K
22957,25.0,0.0,310864.0,0.0,13.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,40.0,,<=50K
22958,41.0,0.0,128354.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,>50K
22959,33.0,0.0,113364.0,3.0,9.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
22960,63.0,,198559.0,3.0,9.0,0.0,,2.0,0.0,1.0,0.0,0.0,16.0,0.0,<=50K
22961,51.0,0.0,136913.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22962,34.0,0.0,115488.0,3.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22963,33.0,0.0,154227.0,6.0,11.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22964,25.0,0.0,279667.0,12.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
22965,30.0,1.0,281030.0,3.0,9.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,66.0,0.0,<=50K
22966,19.0,0.0,283945.0,1.0,10.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,<=50K
22967,47.0,0.0,454989.0,3.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,>50K
22968,26.0,0.0,391349.0,0.0,13.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22969,21.0,5.0,166704.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,<=50K
22970,36.0,0.0,151835.0,3.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,>50K
22971,60.0,0.0,199085.0,12.0,6.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22972,28.0,0.0,61487.0,3.0,9.0,2.0,5.0,5.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
22973,19.0,0.0,120251.0,3.0,9.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,<=50K
22974,42.0,0.0,273230.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,90.0,0.0,<=50K
22975,36.0,0.0,358373.0,3.0,9.0,3.0,7.0,3.0,4.0,0.0,0.0,0.0,36.0,0.0,<=50K
22976,35.0,0.0,267891.0,3.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,<=50K
22977,22.0,0.0,234880.0,1.0,10.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
22978,54.0,0.0,48358.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22979,36.0,0.0,96452.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
22980,55.0,0.0,204751.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,65.0,0.0,<=50K
22981,57.0,0.0,375868.0,10.0,14.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22982,56.0,0.0,413373.0,8.0,4.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,36.0,0.0,<=50K
22983,24.0,0.0,537222.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
22984,35.0,4.0,33975.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22985,51.0,2.0,162327.0,2.0,7.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22986,34.0,0.0,182691.0,3.0,9.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,44.0,0.0,<=50K
22987,36.0,0.0,300829.0,5.0,12.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,42.0,0.0,<=50K
22988,51.0,4.0,114508.0,7.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22989,46.0,2.0,214627.0,13.0,16.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,>50K
22990,42.0,0.0,129684.0,3.0,9.0,1.0,4.0,3.0,4.0,0.0,5455.0,0.0,50.0,0.0,<=50K
22991,25.0,5.0,120041.0,0.0,13.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
22992,22.0,0.0,361138.0,3.0,9.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
22993,37.0,0.0,76893.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
22994,48.0,0.0,205424.0,0.0,13.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
22995,61.0,0.0,176839.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,15024.0,0.0,50.0,0.0,>50K
22996,40.0,0.0,229148.0,9.0,8.0,0.0,10.0,2.0,4.0,1.0,0.0,0.0,40.0,18.0,<=50K
22997,58.0,2.0,154537.0,3.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,>50K
22998,52.0,0.0,181901.0,3.0,9.0,5.0,9.0,4.0,0.0,1.0,0.0,0.0,20.0,20.0,<=50K
22999,18.0,0.0,152004.0,2.0,7.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,20.0,0.0,<=50K
23000,27.0,0.0,205188.0,12.0,6.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
23001,48.0,1.0,30840.0,1.0,10.0,0.0,5.0,2.0,0.0,1.0,5013.0,0.0,45.0,0.0,<=50K
23002,63.0,0.0,66634.0,7.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,16.0,0.0,<=50K
23003,38.0,1.0,180220.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
23004,31.0,0.0,291052.0,1.0,10.0,0.0,8.0,2.0,0.0,1.0,0.0,2051.0,40.0,0.0,<=50K
23005,40.0,1.0,99651.0,1.0,10.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
23006,41.0,0.0,327723.0,3.0,9.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
23007,28.0,0.0,32291.0,0.0,13.0,2.0,5.0,3.0,0.0,0.0,2174.0,0.0,40.0,0.0,<=50K
23008,31.0,0.0,345122.0,4.0,15.0,1.0,5.0,3.0,0.0,1.0,14084.0,0.0,50.0,0.0,>50K
23009,32.0,0.0,127384.0,6.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,55.0,0.0,>50K
23010,30.0,0.0,363296.0,3.0,9.0,2.0,6.0,5.0,4.0,1.0,0.0,0.0,72.0,0.0,<=50K
23011,39.0,4.0,86551.0,3.0,9.0,1.0,1.0,3.0,0.0,1.0,0.0,1876.0,40.0,0.0,<=50K
23012,28.0,0.0,30070.0,0.0,13.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
23013,31.0,0.0,595000.0,3.0,9.0,2.0,6.0,4.0,4.0,0.0,0.0,0.0,35.0,0.0,<=50K
23014,21.0,,152328.0,1.0,10.0,2.0,,1.0,0.0,1.0,0.0,0.0,20.0,0.0,<=50K
23015,33.0,,177824.0,3.0,9.0,3.0,,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
23016,44.0,5.0,111483.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
23017,22.0,0.0,199555.0,1.0,10.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,<=50K
23018,42.0,0.0,50018.0,3.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,40.0,,<=50K
23019,36.0,0.0,218490.0,5.0,12.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,35.0,0.0,<=50K
23020,39.0,0.0,49020.0,10.0,14.0,2.0,4.0,3.0,0.0,1.0,0.0,1974.0,40.0,0.0,<=50K
23021,61.0,0.0,213321.0,1.0,10.0,0.0,4.0,2.0,0.0,1.0,0.0,1672.0,40.0,0.0,<=50K
23022,31.0,0.0,159187.0,3.0,9.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
23023,21.0,0.0,83033.0,1.0,10.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,25.0,5.0,<=50K
23024,39.0,1.0,31848.0,1.0,10.0,0.0,9.0,2.0,0.0,1.0,2829.0,0.0,90.0,0.0,<=50K
23025,34.0,1.0,24961.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,80.0,0.0,<=50K
23026,21.0,0.0,182117.0,1.0,10.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,<=50K
23027,75.0,1.0,146576.0,0.0,13.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,48.0,0.0,>50K
23028,21.0,0.0,176690.0,1.0,10.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,<=50K
23029,81.0,0.0,122651.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,15.0,0.0,<=50K
23030,54.0,2.0,149650.0,3.0,9.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,40.0,4.0,<=50K
23031,34.0,0.0,454508.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,65.0,13.0,<=50K
23032,54.0,1.0,269068.0,4.0,15.0,0.0,5.0,2.0,1.0,1.0,99999.0,0.0,50.0,15.0,>50K
23033,41.0,0.0,266530.0,3.0,9.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,45.0,0.0,<=50K
